key,status,error,timestamp,elapsed_s,window_name,window_family,bandwidth,omega_min,omega_max,beta,omega_q,theta,g,n_modes,n_cut,case,dw,detune_over_omega_q,tail_fraction,ordered_p00,ordered_coh,best_cont_p00,best_cont_coh,best_disc_p00,best_disc_coh,ed_p00,ed_coh,d_ed_ordered_p00,d_ed_cont_p00,d_ed_disc_p00,d_ed_ordered_coh,d_ed_cont_coh,d_ed_disc_coh
ratio_r4.0|9.06000000|4|4,ok,,2026-02-20 11:34:03,0.1491301999994903,ratio_r4.0,ratio,3.95,0.05,4.0,9.06,1.0,1.5707963267948966,0.5,4,4,m4c4,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.2922671993692075,5.148807127306575e-19,0.3595001357956582,9.388943342069419e-17,0.3616248687255471,1.1461198222032548e-16,0.2878354511028627,2.999521938508274e-16,-0.004431748266344793,-0.07166468469279552,-0.07378941762268443,2.9943731313809675e-16,2.060627604301332e-16,1.853402116305019e-16
ratio_r4.0|9.06000000|4|5,ok,,2026-02-20 11:34:03,1.4130953999992926,ratio_r4.0,ratio,3.95,0.05,4.0,9.06,1.0,1.5707963267948966,0.5,4,5,m4c5,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.2922671993692075,5.148807127306575e-19,0.3595001357956582,9.388943342069419e-17,0.3616248687255471,1.1461198222032548e-16,0.3080143284323799,2.0086852952534808e-16,0.015747129063172438,-0.05148580736327829,-0.0536105402931672,2.0035364881261741e-16,1.0697909610465389e-16,8.62565473050226e-17
ratio_r4.0|9.06000000|4|6,ok,,2026-02-20 11:34:05,9.513673299996299,ratio_r4.0,ratio,3.95,0.05,4.0,9.06,1.0,1.5707963267948966,0.5,4,6,m4c6,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.2922671993692075,5.148807127306575e-19,0.3595001357956582,9.388943342069419e-17,0.3616248687255471,1.1461198222032548e-16,0.3227977359608436,1.4762661185565133e-16,0.030530536591636126,-0.0367023998348146,-0.03882713276470351,1.4711173114292066e-16,5.3737178434957133e-17,3.3014629635325847e-17
ratio_r4.0|10.00000000|2|4,ok,,2026-02-20 11:34:14,0.010612400001264177,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,2,4,m2c4,3.95,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35263536531399137,1.6009122430580882e-16,0.27663891052426615,5.238822817122648e-16,-0.013889307674725904,-0.07392275792669295,-0.07599645478972522,5.140456873744602e-16,4.2934126646968875e-16,3.6379105740645603e-16
ratio_r4.0|10.00000000|2|5,ok,,2026-02-20 11:34:14,0.0013170999955036677,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,2,5,m2c5,3.95,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35263536531399137,1.6009122430580882e-16,0.30872517692834994,2.0347589646743342e-16,0.018196958729357893,-0.041836491522609154,-0.043910188385641424,1.9363930212962882e-16,1.0893488122485734e-16,4.3384672161624597e-17
ratio_r4.0|10.00000000|2|6,ok,,2026-02-20 11:34:14,0.0021397000018623658,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,2,6,m2c6,3.95,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35263536531399137,1.6009122430580882e-16,0.3307139231424903,1.5371017714582242e-18,0.04018570494349827,-0.01984774530846878,-0.02192144217150105,-8.299492566346355e-18,-9.300391347111786e-17,-1.5855412253435058e-16
ratio_r4.0|10.00000000|3|4,ok,,2026-02-20 11:34:14,0.007669599996006582,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,3,4,m3c4,1.9749999999999999,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.3518537444535116,1.338860458679451e-16,0.2812295315877651,2.581060500227195e-16,-0.009298686611226958,-0.069332136863194,-0.0706242128657465,2.482694556849149e-16,1.635650347801434e-16,1.242200041547744e-16
ratio_r4.0|10.00000000|3|5,ok,,2026-02-20 11:34:14,0.02617610000015702,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,3,5,m3c5,1.9749999999999999,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.3518537444535116,1.338860458679451e-16,0.3067288060784644,1.5619585089198197e-16,0.016200587879472372,-0.043832862372494674,-0.04512493837504716,1.4635925655417738e-16,6.16548356494059e-17,2.2309805024036885e-17
ratio_r4.0|10.00000000|3|6,ok,,2026-02-20 11:34:14,0.09269569999742089,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,3,6,m3c6,1.9749999999999999,0.95,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.3518537444535116,1.338860458679451e-16,0.3249426351243096,2.7883555120262375e-16,0.03441441692531755,-0.0256190333266495,-0.026911109329201988,2.689989568648192e-16,1.8429453596004767e-16,1.4494950533467866e-16
ratio_r4.0|10.00000000|4|4,ok,,2026-02-20 11:34:14,0.15155229999800213,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,4,4,m4c4,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35151252373206454,1.19423589589492e-16,0.28966216696422886,3.328093885011062e-16,-0.0008660512347631877,-0.060899501486730234,-0.06185035676783568,3.229727941633016e-16,2.382683732585301e-16,2.133857989116142e-16
ratio_r4.0|10.00000000|4|5,ok,,2026-02-20 11:34:15,1.3875817999942228,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,4,5,m4c5,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35151252373206454,1.19423589589492e-16,0.3101813304340256,2.2447010621855345e-16,0.019653112235033576,-0.04038033801693347,-0.041331193298038915,2.1463351188074888e-16,1.2992909097597737e-16,1.0504651662906146e-16
ratio_r4.0|10.00000000|4|6,ok,,2026-02-20 11:34:16,9.925211400004628,ratio_r4.0,ratio,3.95,0.05,4.0,10.0,1.0,1.5707963267948966,0.5,4,6,m4c6,1.3166666666666667,0.3666666666666667,0.4060058497098381,0.29052821819899205,9.83659433780458e-18,0.3505616684509591,9.454101524257608e-17,0.35151252373206454,1.19423589589492e-16,0.32505167369754445,1.753201883722247e-16,0.0345234554985524,-0.025509994753414644,-0.02646085003452009,1.6548359403442012e-16,8.077917312964861e-17,5.58965987827327e-17
ratio_r5.0|0.60000000|2|4,ok,,2026-02-20 11:34:26,0.009085500001674518,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,2,4,m2c4,4.95,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.4327516919862637,4.973671730695924e-18,0.3726679977674211,4.015284184283262e-17,-0.034772863598175,-0.025228362156297646,-0.060083694218842576,3.693613805141863e-17,3.739024862315592e-17,3.5179170112136696e-17
ratio_r5.0|0.60000000|2|5,ok,,2026-02-20 11:34:26,0.0015316999997594394,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,2,5,m2c5,4.95,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.4327516919862637,4.973671730695924e-18,0.3746758632280725,1.022942069868252e-17,-0.03276499813752359,-0.023220496695646242,-0.05807582875819117,7.012716907268528e-18,7.466827479005817e-18,5.255748967986597e-18
ratio_r5.0|0.60000000|2|6,ok,,2026-02-20 11:34:26,0.0022912999993423,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,2,6,m2c6,4.95,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.4327516919862637,4.973671730695924e-18,0.3765965125552632,8.178346199744943e-18,-0.030844348810332878,-0.021299847368455527,-0.05615517943100046,4.96164240833095e-18,5.41575298006824e-18,3.204674469049019e-18
ratio_r5.0|0.60000000|3|4,ok,,2026-02-20 11:34:26,0.007619900003192015,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,3,4,m3c4,2.475,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41696184002009895,3.972010054773495e-18,0.3828748853264583,5.6460036898685405e-18,-0.024565976039137793,-0.015021474597260442,-0.03408695469364065,2.4292998984545474e-18,2.8834104701918375e-18,1.6739936350950452e-18
ratio_r5.0|0.60000000|3|5,ok,,2026-02-20 11:34:26,0.02530269999988377,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,3,5,m3c5,2.475,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41696184002009895,3.972010054773495e-18,0.384415866833206,2.220703755271167e-17,-0.023024994532390097,-0.013480493090512746,-0.03254597318689295,1.8990333761297674e-17,1.9444444333034966e-17,1.8235027497938173e-17
ratio_r5.0|0.60000000|3|6,ok,,2026-02-20 11:34:26,0.08949200000643032,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,3,6,m3c6,2.475,0.95,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41696184002009895,3.972010054773495e-18,0.3855126039303827,1.3255265226260126e-17,-0.021928257435213372,-0.01238375599333602,-0.031449236089716226,1.0038561434846133e-17,1.0492672006583423e-17,9.28325517148663e-18
ratio_r5.0|0.60000000|4|4,ok,,2026-02-20 11:34:26,0.1548326999982237,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,4,4,m4c4,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41066572338138957,3.572613307107108e-18,0.38663840828365836,1.0242135308202017e-18,-0.020802453081937733,-0.011257951640060382,-0.024027315097731206,-2.1924902605937913e-18,-1.7383796888565015e-18,-2.548399776286907e-18
ratio_r5.0|0.60000000|4|5,ok,,2026-02-20 11:34:26,1.3187576000054833,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,4,5,m4c5,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41066572338138957,3.572613307107108e-18,0.3886512658088013,2.2874823727407843e-17,-0.01878959555679477,-0.009245094114917418,-0.022014457572588242,1.965811993599385e-17,2.011223050773114e-17,1.9302210420300736e-17
ratio_r5.0|0.60000000|4|6,ok,,2026-02-20 11:34:28,10.010018499997386,ratio_r5.0,ratio,4.95,0.05,5.0,0.6,1.0,1.5707963267948966,0.5,4,6,m4c6,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.4074408613655961,3.216703791413993e-18,0.39789635992371875,2.762593219676703e-18,0.41066572338138957,3.572613307107108e-18,0.3899045220709952,6.154701926678689e-18,-0.01753633929460091,-0.00799183785272356,-0.020761201310394384,2.937998135264696e-18,3.392108707001986e-18,2.5820886195715807e-18
ratio_r5.0|1.54000000|2|4,ok,,2026-02-20 11:34:38,0.009916299997712485,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,2,4,m2c4,4.95,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.4041394146342697,1.7212268762753608e-17,0.2749272600072819,1.1303472267224073e-16,-0.09167905265797816,-0.051085070105236274,-0.12921215462698782,1.0580084255788456e-16,1.0174791862781091e-16,9.582245390948711e-17
ratio_r5.0|1.54000000|2|5,ok,,2026-02-20 11:34:38,0.001748599999700673,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,2,5,m2c5,4.95,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.4041394146342697,1.7212268762753608e-17,0.2897937993457308,7.595750919678148e-17,-0.07681251331952926,-0.03621853076678738,-0.11434561528853893,6.872362908242532e-17,6.467070515235167e-17,5.874524043402787e-17
ratio_r5.0|1.54000000|2|6,ok,,2026-02-20 11:34:38,0.0021620000043185428,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,2,6,m2c6,4.95,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.4041394146342697,1.7212268762753608e-17,0.30270676582230616,1.203390301306445e-16,-0.0638995468429539,-0.023305564290212022,-0.10143264881196357,1.1310515001628831e-16,1.0905222608621468e-16,1.0312676136789088e-16
ratio_r5.0|1.54000000|3|4,ok,,2026-02-20 11:34:38,0.007880399993155152,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,3,4,m3c4,2.475,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.37292520787057826,1.4841560158667582e-17,0.29902485107598814,1.696394395767345e-17,-0.06758146158927192,-0.026987479036530038,-0.07390035679459012,9.730063843317285e-18,5.677139913243636e-18,2.122383799005867e-18
ratio_r5.0|1.54000000|3|5,ok,,2026-02-20 11:34:38,0.025238599999283906,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,3,5,m3c5,2.475,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.37292520787057826,1.4841560158667582e-17,0.3065092445892838,1.1762431104785191e-17,-0.06009706807597626,-0.019503085523234376,-0.06641596328129445,4.5285509904290264e-18,4.75627060355378e-19,-3.0791290538823912e-18
ratio_r5.0|1.54000000|3|6,ok,,2026-02-20 11:34:38,0.08986120000190567,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,3,6,m3c6,2.475,0.95,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.37292520787057826,1.4841560158667582e-17,0.3132137087319662,2.2278751350751424e-17,-0.05339260393329387,-0.012798621380551989,-0.05971149913861207,1.504487123639526e-17,1.0991947306321611e-17,7.437191192083842e-18
ratio_r5.0|1.54000000|4|4,ok,,2026-02-20 11:34:38,0.14408589999948163,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,4,4,m4c4,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.3586962362440371,1.3762779172456468e-17,0.31439076579256703,1.1567420862236118e-17,-0.05221554687269303,-0.01162156431995115,-0.0443054704514701,4.333540747879954e-18,2.8061681780630548e-19,-2.1953583102203494e-18
ratio_r5.0|1.54000000|4|5,ok,,2026-02-20 11:34:38,1.3801557000042521,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,4,5,m4c5,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.3586962362440371,1.3762779172456468e-17,0.31967619156452903,7.80278209985236e-18,-0.046930121100731026,-0.006336138547989145,-0.03902004467950809,5.689019854961951e-19,-3.484021944577453e-18,-5.959997072604108e-18
ratio_r5.0|1.54000000|4|6,ok,,2026-02-20 11:34:39,10.056656700005988,ratio_r5.0,ratio,4.95,0.05,5.0,1.54,1.0,1.5707963267948966,0.5,4,6,m4c6,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.36660631266526006,7.233880114356164e-18,0.3260123301125182,1.1286804044429813e-17,0.3586962362440371,1.3762779172456468e-17,0.3240978642095114,1.4611882083890406e-17,-0.04250844845574864,-0.0019144659030067568,-0.034598372034525704,7.378001969534242e-18,3.3250780394605936e-18,8.491029114339387e-19
ratio_r5.0|2.48000000|2|4,ok,,2026-02-20 11:34:50,0.008948999995482154,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,2,4,m2c4,4.95,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.39554962194737264,3.120474593682923e-17,0.2531885328156671,1.8172602466347302e-16,-0.09904797032763735,-0.04520599447185791,-0.14236108913170553,1.7774423602858095e-16,1.6025594794797873e-16,1.505212787266438e-16
ratio_r5.0|2.48000000|2|5,ok,,2026-02-20 11:34:50,0.0017115000009653158,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,2,5,m2c5,4.95,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.39554962194737264,3.120474593682923e-17,0.27905859521528276,2.456498649983855e-16,-0.0731779079280217,-0.019335932072242268,-0.11649102673208989,2.416680763634934e-16,2.241797882828912e-16,2.1444511906155626e-16
ratio_r5.0|2.48000000|2|6,ok,,2026-02-20 11:34:50,0.0023636000041733496,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,2,6,m2c6,4.95,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.39554962194737264,3.120474593682923e-17,0.29980828874135274,2.488926896310944e-16,-0.05242821440195172,0.001413761453827711,-0.09574133320601991,2.4491090099620235e-16,2.2742261291560015e-16,2.176879436942652e-16
ratio_r5.0|2.48000000|3|4,ok,,2026-02-20 11:34:50,0.00768170000083046,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,3,4,m3c4,2.475,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.35976796067340444,2.7584127431376776e-17,0.26938445873041095,8.621209770332557e-18,-0.08285204441289351,-0.029010068557114077,-0.0903835019429935,4.6394211354404955e-18,-1.284886694516173e-17,-1.8962917661044218e-17
ratio_r5.0|2.48000000|3|5,ok,,2026-02-20 11:34:50,0.024000199999136385,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,3,5,m3c5,2.475,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.35976796067340444,2.7584127431376776e-17,0.28434383144453657,3.6862819479291326e-18,-0.06789267169876789,-0.014050695842988459,-0.07542412922886788,-2.9550668696292843e-19,-1.7783794767565154e-17,-2.3897845483447644e-17
ratio_r5.0|2.48000000|3|6,ok,,2026-02-20 11:34:50,0.10321210000256542,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,3,6,m3c6,2.475,0.95,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.35976796067340444,2.7584127431376776e-17,0.2970520441876214,4.881353861833866e-17,-0.05518445895568308,-0.0013424830999036463,-0.06271591648578306,4.4831749983446603e-17,2.7343461902844374e-17,2.1229411186961885e-17
ratio_r5.0|2.48000000|4|4,ok,,2026-02-20 11:34:50,0.14855160000297474,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,4,4,m4c4,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.34205396337742,2.5809332732953895e-17,0.28806198869870125,1.3249323255989541e-17,-0.0641745144446032,-0.01033253858882377,-0.053991974678718746,9.26753462109748e-18,-8.220753459504746e-18,-1.2560009476964354e-17
ratio_r5.0|2.48000000|4|5,ok,,2026-02-20 11:34:50,1.4344018000047072,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,4,5,m4c5,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.34205396337742,2.5809332732953895e-17,0.29821113878594024,2.3152566400381837e-17,-0.054025364357364214,-0.00018338850158478026,-0.043842824591479757,1.9170777765489776e-17,1.6824896848875504e-18,-2.656766332572058e-18
ratio_r5.0|2.48000000|4|6,ok,,2026-02-20 11:34:51,9.875734499997634,ratio_r5.0,ratio,4.95,0.05,5.0,2.48,1.0,1.5707963267948966,0.5,4,6,m4c6,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.35223650314330446,3.981788634892061e-18,0.298394527287525,2.1470076715494287e-17,0.34205396337742,2.5809332732953895e-17,0.30683098271195347,1.2591603254967687e-17,-0.04540552043135099,0.008436455424428446,-0.03522298066546653,8.609814620075626e-18,-8.8784734605266e-18,-1.3217729477986208e-17
ratio_r5.0|3.42000000|2|4,ok,,2026-02-20 11:35:01,0.012156700002378784,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,2,4,m2c4,4.95,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.3946261107284691,4.7071372732948375e-17,0.2557664145418949,2.5000745877002194e-16,-0.08568093268626081,-0.042619939544779994,-0.13885969618657418,2.429996483582382e-16,2.1650150458029791e-16,2.0293608603707356e-16
ratio_r5.0|3.42000000|2|5,ok,,2026-02-20 11:35:01,0.0015397999959532171,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,2,5,m2c5,4.95,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.3946261107284691,4.7071372732948375e-17,0.2869601301606543,4.587048711710721e-16,-0.054487217067501426,-0.011426223926020607,-0.10766598056781479,4.516970607592883e-16,4.2519891698134815e-16,4.1163349843812375e-16
ratio_r5.0|3.42000000|2|6,ok,,2026-02-20 11:35:01,0.0018103999973391183,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,2,6,m2c6,4.95,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.3946261107284691,4.7071372732948375e-17,0.31061238295529314,3.9133728802978854e-16,-0.030834964272862586,0.012226028868618233,-0.08401372777317595,3.843294776180048e-16,3.5783133384006454e-16,3.442659152968402e-16
ratio_r5.0|3.42000000|3|4,ok,,2026-02-20 11:35:01,0.00788520000060089,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,3,4,m3c4,2.475,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.361846755100234,4.230749955572788e-17,0.26162289171740405,1.10434595877309e-18,-0.07982445551075168,-0.03676346236927086,-0.10022386338282996,-5.903464453010679e-18,-3.240160823095093e-17,-4.1203153596954786e-17
ratio_r5.0|3.42000000|3|5,ok,,2026-02-20 11:35:01,0.025223500000720378,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,3,5,m3c5,2.475,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.361846755100234,4.230749955572788e-17,0.2819796547579026,1.9819856019963047e-17,-0.05946769247025313,-0.016406699328772312,-0.07986710034233141,1.2812045608179278e-17,-1.3686098169760973e-17,-2.248764353576483e-17
ratio_r5.0|3.42000000|3|6,ok,,2026-02-20 11:35:01,0.09272670000063954,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,3,6,m3c6,2.475,0.95,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.361846755100234,4.230749955572788e-17,0.29850070764985537,6.79379516642816e-17,-0.04294663957830036,0.0001143535631804582,-0.06334604745037864,6.093014125249783e-17,3.4431997474557575e-17,2.5630452108553717e-17
ratio_r5.0|3.42000000|4|4,ok,,2026-02-20 11:35:01,0.15179840000200784,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,4,4,m4c4,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.34431589949026287,3.9808731241681844e-17,0.2787926790535407,3.481545421447091e-18,-0.06265466817461501,-0.019593675033134195,-0.06552322043672215,-3.526264990336678e-18,-3.002440876827693e-17,-3.632718582023475e-17
ratio_r5.0|3.42000000|4|5,ok,,2026-02-20 11:35:02,1.2957681999978377,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,4,5,m4c5,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.34431589949026287,3.9808731241681844e-17,0.29311564777744353,5.902003848378948e-17,-0.048331699450712196,-0.005270706309231377,-0.051200251712819334,5.2012228072005716e-17,2.5514084294065464e-17,1.921130724210764e-17
ratio_r5.0|3.42000000|4|6,ok,,2026-02-20 11:35:03,9.533891599996423,ratio_r5.0,ratio,4.95,0.05,5.0,3.4200000000000004,1.0,1.5707963267948966,0.5,4,6,m4c6,1.6500000000000001,0.7000000000000002,0.2872974951836458,0.34144734722815573,7.007810411783769e-18,0.2983863540866749,3.350595418972402e-17,0.34431589949026287,3.9808731241681844e-17,0.30488698666241276,9.463565736920993e-18,-0.036560360565742966,0.0065006325757378525,-0.039428912827850104,2.4557553251372243e-18,-2.4042388452803026e-17,-3.034516550476085e-17
ratio_r5.0|4.36000000|2|4,ok,,2026-02-20 11:35:13,0.011629299995547626,ratio_r5.0,ratio,4.95,0.05,5.0,4.36,1.0,1.5707963267948966,0.5,2,4,m2c4,4.95,0.95,0.2872974951836458,0.3312153664437332,1.190290201689231e-17,0.3157296825904232,4.758784818224294e-17,0.39557016045921467,6.471330137040168e-17,0.2628168800625493,3.2118869216115785e-16,-0.0683984863811839,-0.05291280252787395,-0.1327532803966654,3.0928579014426556e-16,2.736008439789149e-16,2.5647539079075616e-16
ratio_r5.0|4.36000000|2|5,ok,,2026-02-20 11:35:13,0.001472500000090804,ratio_r5.0,ratio,4.95,0.05,5.0,4.36,1.0,1.5707963267948966,0.5,2,5,m2c5,4.95,0.95,0.2872974951836458,0.3312153664437332,1.190290201689231e-17,0.3157296825904232,4.758784818224294e-17,0.39557016045921467,6.471330137040168e-17,0.29610620477016675,6.902625335449539e-16,-0.035109161673566425,-0.019623477820256474,-0.09946395568904792,6.783596315280615e-16,6.426746853627109e-16,6.255492321745522e-16
ratio_r5.0|4.36000000|2|6,ok,,2026-02-20 11:35:13,0.0024249999987659976,ratio_r5.0,ratio,4.95,0.05,5.0,4.36,1.0,1.5707963267948966,0.5,2,6,m2c6,4.95,0.95,0.2872974951836458,0.3312153664437332,1.190290201689231e-17,0.3157296825904232,4.758784818224294e-17,0.39557016045921467,6.471330137040168e-17,0.3203173466168131,5.427361514116645e-16,-0.010898019826920069,0.004587664026389882,-0.07525281384240157,5.308332493947722e-16,4.951483032294216e-16,4.780228500412629e-16
